ID;CO_IES;CO_CURSO;CO_MUNIC_CURSO;CO_UF_CURSO;NU_IDADE;NT_GER;NT_CE;NT_OBJ_FG;NT_OBJ_CE;DS_VT_ESC_OFG;DS_VT_ESC_OCE;DS_VT_ACE_OFG;DS_VT_ACE_OCE;TP_PR_GER;CURSO;REGIAO;TURNO;CATEGORIA_IES;MODALIDADE;SEXO;ESTADO_CIVIL;RACA;MORADIA;FAMILIARES;RENDA;TRABALHO;FAIXA_ETARIA
1615;585;21600;4205407;42;24;50;54.1;62.5;63.6;AEBBCEAE;ACADDEADBDBEBEDDBEAEACDCCBC;111110;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Um;4,5 a 6 S.M;40h ou +;Até 24 Anos
1616;585;21600;4205407;42;26;43.3;50.2;37.5;59.1;ACBDEEBE;EDADEEADBAEEDEDEDEAAABBACCC;1100100;9,91018E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
1617;585;21600;4205407;42;25;34.2;27;50;31.8;ACBBDEEE;AEADBDBDEABDBEEDBECABCDCBCB;1110100;9,91008E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Quatro;10 a 30 S.M;Desempregado;Entre 25 e 30 Anos
1618;585;21600;4205407;42;25;14.9;11.6;12.5;13.6;AAABDDDA;BCDEEEBBCCCDABABCBEBADDBECA;10000;9,90018E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;6 a 10 S.M;21 a 39 hs;Entre 25 e 30 Anos
1619;585;21600;4205407;42;21;18;13.1;37.5;13.6;CBDCCDCD;ABCEEBDEACEDCEACACDCEABCCED;10001001;9,90018E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Solteiro;Branca;Outras pessoas;Nenhum;10 a 30 S.M;21 a 39 hs;Até 24 Anos
1620;585;21600;4205407;42;23;57.1;62.2;37.5;68.2;ABABEEDD;CCACBEEDBBEEAEDCDEADCCBDCCC;10101;9,91108E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;10 a 30 S.M;40h ou +;Até 24 Anos
1621;585;21600;4205407;42;37;61.2;61.8;87.5;72.7;CABBCEAD;DAACEDADBCBEBBDBAECAECACCCC;10111111;9,91118E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;6 a 10 S.M;21 a 39 hs;Acima de 30 Anos
1622;585;21600;4205407;42;28;20.9;27;0;31.8;........;DAECCECDBBBECECCA.EE.......;0;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Pública Federal;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Dois;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1623;1493;21727;5208707;52;22;51.2;55.7;25;59.1;BCEEEEEC;EECCEBCDBBBDCDDBCEEACEBDCBB;1000100;9,90118E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Dois;Até 1,5 S.M;40h ou +;Até 24 Anos
1624;1493;21727;5208707;52;22;28.7;28;25;31.8;BADCDECD;EADDCDDDBCCABBBCDEAEEBABCBB;101;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Até 24 Anos
1625;1493;21727;5208707;52;28;39.8;46.3;12.5;54.5;DCAAECCC;CDCAEEBDBACEDDECCEADCCBACCC;1000000;9,90018E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Indigena;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
1626;1493;21727;5208707;52;23;53.4;51.2;62.5;50;CCDBEEAB;CACDBDBEBACECDDBAEAADCDCCCC;11010110;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Sozinho;Nenhum;3 a 4,5 S.M;40h ou +;Até 24 Anos
1627;1493;21727;5208707;52;25;47.1;50.3;62.5;54.5;ECABCEBD;DCDCCDCBBBBEADDADEEEDCDCCCE;1011101;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Seis;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
1628;1493;21727;5208707;52;36;66.1;68;75;68.2;CCBDCEAE;EEAAEDADBDDEBEDBDCAECCEBCCC;11101110;9,91018E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Quatro;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
1629;1493;21727;5208707;52;30;53.1;53.2;62.5;59.1;EEEBCEAD;CBCCCDADBCBBAAEEBEAEACADCCC;11111;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Preta;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
1630;1493;21727;5208707;52;20;57.9;53.6;62.5;54.5;CDBDCEBD;EECDBDCDBBEEBDEADEABABBBCCC;10101101;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;6 a 10 S.M;40h ou +;Até 24 Anos
1631;1493;21727;5208707;52;22;40;34.8;50;40.9;DCABCEDE;BBECEDADEBEACEDADAAECBEECBE;1011100;9,90118E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Até 24 Anos
1632;1493;21727;5208707;52;25;58.8;50.5;87.5;59.1;CCBBCEBD;BCDABEAABBEDBDDBAECAEBBDCCC;11111101;9,90008E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;21 a 39 hs;Entre 25 e 30 Anos
1633;1493;21727;5208707;52;27;52;53;37.5;59.1;DDDBAEED;EECCCDADBABEBEDEBEAECCDCCAB;10101;9,90108E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1634;1493;21727;5208707;52;25;49.1;51.7;25;59.1;AEBBEBCE;BEACBDADBABECEDCAEDEECBACEB;110000;9,91108E+26;555;Sistemas de Informação;Centro-Oeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Entre 25 e 30 Anos
1635;338;21979;3106200;31;21;61.1;63.7;62.5;68.2;DEEBCEAD;EBADEDADBBBEAEEEDEAAECBBCCC;11111;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;3 a 4,5 S.M;21 a 39 hs;Até 24 Anos
1636;338;21979;3106200;31;28;56.8;56.1;50;54.5;CABBDEDC;ECECBDADBBCABEEABAABECBCCCC;10110100;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Um;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
1637;338;21979;3106200;31;25;61.5;61.1;62.5;63.6;BCBBCCAE;DBCDCDBDBBBEDDDDDEAAACBBCCC;1111010;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Seis;10 a 30 S.M;40h ou +;Entre 25 e 30 Anos
1638;338;21979;3106200;31;23;57.7;50.8;75;54.5;DABBCEAD;EBCCCDCDBBBABEBDDDAEECBDCBA;111111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Até 24 Anos
1639;338;21979;3106200;31;23;50.6;62.5;25;68.2;DDCBDDDD;ECCBEDBDBBEDBDDBDEAEECCDCCD;10001;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
1640;338;21979;3106200;31;25;33.4;30.9;50;36.4;DABACEDD;CACDBDBDBAEDAEAEEEAEDCDBCBC;101101;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
1641;338;21979;3106200;31;26;51;46.7;62.5;50;BCABCCAD;EDCABEACBDEBDEDBDEABBBBDCCC;1011011;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1642;338;21979;3106200;31;29;54.1;48.5;75;50;DCDBCEAD;EDCDEDADBBBDBEEDCCCEEBBBCBC;1011111;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Seis;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1643;338;21979;3106200;31;27;41.8;35.8;62.5;40.9;DCEBCEAB;EBADEEABBABEDDBABEEADBCECBE;1011110;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1644;338;21979;3106200;31;22;29.1;27;25;31.8;DDABEEDB;EBCDBEBDBABCBBCACDCDECEBCBC;10100;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Sozinho;Nenhum;1,5 a 3 S.M;40h ou +;Até 24 Anos
1645;338;21979;3106200;31;22;68.7;74;62.5;81.8;ACBBEEBD;EBCCEDADBCBEDDDCEEAEECBDCCC;1110101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Até 24 Anos
1646;338;21979;3106200;31;26;47.7;42.9;62.5;45.5;ECABCECD;CDEDBCADBCBCABEDBEAAACDDCBC;1011101;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Um;1,5 a 3 S.M;Desempregado;Entre 25 e 30 Anos
1647;338;21979;3106200;31;24;46.1;42.2;50;36.4;DCCBBEDD;EDCBDDCDEACE.EDEBACAECBECCC;1010101;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Até 24 Anos
1648;338;21979;3106200;31;25;59.4;51.1;87.5;54.5;CCABCEAD;EBABDCADBACBBEABEEAEEEEDCBC;11011111;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1649;338;21979;3106200;31;23;50.4;43.2;87.5;45.5;CCDBCEAD;DCADDDEDBABAEDBEDBADCCBDCDE;11011111;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;ND;Pais e/ou parentes;Três;10 a 30 S.M;40h ou +;Até 24 Anos
1650;338;21979;3106200;31;25;30.6;24.1;37.5;22.7;CDBCCABB;DEEBAEDBABDDBAACBCCEAACDCED;10101000;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
1651;338;21979;3106200;31;22;43.2;46.3;25;50;EDABEEDE;DBDCECBBBACDDDDADEAEECCCCBC;10100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
1652;338;21979;3106200;31;30;41.9;34.2;50;36.4;DCBECEBE;CBECEDBDBADADEEEBAAEECAECBE;1101100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Preta;Pais e/ou parentes;Sete ou +;6 a 10 S.M;40h ou +;Acima de 30 Anos
1653;338;21979;3106200;31;23;43.7;40.2;62.5;45.5;DCBBEEED;EDBCBEADBCDCDEDDAEAEEBBECEB;1110101;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Até 24 Anos
1654;338;21979;3106200;31;26;29.4;29;12.5;27.3;AEBCBDBC;DAEBDCCABBBDECADDBCCCEADCBC;100000;9,90008E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;10 a 30 S.M;Eventualmente;Entre 25 e 30 Anos
1655;338;21979;3106200;31;41;55.1;54.1;62.5;63.6;DCAACEAD;EDACBCCDBCBEBDCECEADABBBCCC;1001111;9,91108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
1656;338;21979;3106200;31;23;74.6;75;87.5;77.3;CCBBCEDD;CBADEDADBABEBEDCAEAECCBBCCC;11111101;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Amarela;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Até 24 Anos
1657;338;21979;3106200;31;23;53;47.6;75;54.5;BCBBCECD;EBACBCCDBDBEAEBEDBAEABBBCCC;1111101;9,91108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;4,5 a 6 S.M;40h ou +;Até 24 Anos
1658;338;21979;3106200;31;26;54.5;54;37.5;59.1;BECBCEDE;DADCEECABBCEBEDEAEAEACAECCD;11100;9,90118E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1659;338;21979;3106200;31;34;60.6;54.8;87.5;54.5;CCABCEAD;EBCCEEBDABBEDBDDCEAAEABECBC;11011111;9,90118E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Acima de 30 Anos
1660;338;21979;3106200;31;23;62.2;64.5;50;68.2;BEABCEAE;EBECCEADBBCAADDEBEADECBDCCC;11110;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;10 a 30 S.M;21 a 39 hs;Até 24 Anos
1661;338;21979;3106200;31;22;47.5;45.2;50;50;BECBCEDD;EDCCDEADBBCCDEDDCAAEACBACDA;11101;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Outras pessoas;Nenhum;3 a 4,5 S.M;40h ou +;Até 24 Anos
1662;338;21979;3106200;31;26;62.3;62.1;75;63.6;CCBBCEEE;EBADEEBDBABEDEDDCDAEDCBDCCB;11111100;9,91018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
1663;338;21979;3106200;31;27;51.8;47.2;62.5;45.5;CCABEEAE;EBACEDBDBCCBBEDCEAAADCBCBBE;11010110;9,91118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;Acima de 30 S.M;40h ou +;Entre 25 e 30 Anos
1664;338;21979;3106200;31;31;61;58.7;62.5;59.1;DEABCEAD;EBECBDADBBADBEBADEAEDCEDCBC;11111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
1665;338;21979;3106200;31;25;55.4;54.1;50;54.5;DCBEDEED;CDADCDDDBBBDDEDADEDEECEDCBC;1100101;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Separado/Divorciado;Amarela;Outras pessoas;Nenhum;3 a 4,5 S.M;Desempregado;Entre 25 e 30 Anos
1666;338;21979;3106200;31;23;37.7;38.2;12.5;36.4;EDCDCDBA;CBECBDBBBACCDBDDDCCAECBDCBC;1000;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;Desempregado;Até 24 Anos
1667;338;21979;3106200;31;29;44.3;42.8;37.5;40.9;ACDBCBBA;BEACBBCDAEEBCCDBDBDAACBDCBB;1011000;9,91108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1668;338;21979;3106200;31;32;35;34.2;25;36.4;BDCBEEBB;CEDBEDDEBAADCEEDCEAECBBCCBC;10100;9,90018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Nenhum;Até 1,5 S.M;40h ou +;Acima de 30 Anos
1669;338;21979;3106200;31;33;28.8;30.9;37.5;36.4;DCDBEEBE;DCCCBBCCBBCCCBDDCCBBDDDDCCC;1010100;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
1670;338;21979;3106200;31;25;33.5;27.2;37.5;27.3;BCADDEAB;AEABDDCBCBEBCADECCBBDCAABCC;1000110;9,91008E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Um;6 a 10 S.M;Desempregado;Entre 25 e 30 Anos
1671;338;21979;3106200;31;28;47.7;38.7;87.5;45.5;DCBBCEAD;EBCCEDCDBACBBBBADEAADCDBACC;1111111;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1672;338;21979;3106200;31;33;48.3;42.5;62.5;50;DCBDCEED;EEDCEEADEDDEEBDDDEAEBCABCED;1101101;9,90118E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Preta;Cônjuge e/ou filhos;Cinco;6 a 10 S.M;40h ou +;Acima de 30 Anos
1673;338;21979;3106200;31;25;39.5;40.2;62.5;45.5;CCAECBAD;EEDCDDADEBACBDBBEAADCECACBC;11001011;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1674;338;21979;3106200;31;25;43.3;34.8;62.5;40.9;CCCBCEBE;CCBBEDCCBBECCBCCECAEECAECCC;11011100;9,90018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Dois;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
1675;338;21979;3106200;31;23;47.2;45.7;62.5;45.5;CCCBCECB;ECECCCBDCDBCCEDBBCAECAACCCC;11011100;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Até 24 Anos
1676;338;21979;3106200;31;52;64.7;59.2;87.5;59.1;ACBBCEAD;CCCEEDCDBABEDDDEEBAAACBBCCC;1111111;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
1677;338;21979;3106200;31;23;33;30.9;25;36.4;BABCECAE;EBCBBEBDBADBCECCCCAAECBECCC;100010;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Sete ou +;3 a 4,5 S.M;40h ou +;Até 24 Anos
1678;338;21979;3106200;31;38;60;57.6;62.5;63.6;CCDBCEBE;DDECEEADDBBABEDDBEACBCBDCBE;11011100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Separado/Divorciado;Branca;Hospedaria ou outro;Nenhum;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
1679;338;21979;3106200;31;25;39.1;34.9;62.5;36.4;DEEBCEAD;DBDCEDDCBBCBEDDDBAEACBEDCBD;11111;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Outras pessoas;Nenhum;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1680;338;21979;3106200;31;36;62.7;61.8;62.5;72.7;CCCBCEBB;ABEABDBDBBBEBDEBBEAAACBDCCC;11011100;9,90008E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;4,5 a 6 S.M;21 a 39 hs;Acima de 30 Anos
1681;338;21979;3106200;31;25;37.8;34.8;37.5;40.9;BEDBCEBE;CDCCBDCDBEBBCBBDBDAECCBECAB;11100;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
1682;338;21979;3106200;31;24;50.4;54.8;50;54.5;BCCBCEBC;EBCDBDBDAABABBDDAEAEECBBCCC;1011100;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Até 24 Anos
1683;338;21979;3106200;31;22;71.3;67.7;87.5;68.2;BCBBCEAD;EACCCDADBBBEDDDDBEAADCDBCCC;1111111;9,90108E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;6 a 10 S.M;21 a 39 hs;Até 24 Anos
1684;338;21979;3106200;31;21;61.4;56.5;75;59.1;CDCBCEAD;ECAABDBDDBBACDEAEEAAECBDCCC;10011111;9,91008E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Até 24 Anos
1685;338;21979;3106200;31;24;25.1;24.7;12.5;27.3;BCEEECBA;ABEEEEADBAEDCDBAADEEBBABAED;1000000;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Três;1,5 a 3 S.M;21 a 39 hs;Até 24 Anos
1686;338;21979;3106200;31;25;60.5;60.1;50;63.6;DCCBCEDC;DBCEEDADBBECBEBAAEAACCBDCCC;1011100;9,90018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;10 a 30 S.M;40h ou +;Entre 25 e 30 Anos
1687;338;21979;3106200;31;24;56.2;53.8;62.5;54.5;DCBBCDBD;CBEDEBADBAEEEEEBEECECCBECCE;1111001;9,90018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;4,5 a 6 S.M;40h ou +;Até 24 Anos
1688;338;21979;3106200;31;23;65.5;62.3;75;63.6;BCBDCEAD;EBBCEDBDBBBEDEEADEAEECDDCBC;1101111;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;6 a 10 S.M;40h ou +;Até 24 Anos
1689;338;21979;3106200;31;25;56.4;54.2;62.5;59.1;DEEBCEAD;EBEDEEADBCEBADDAAECEDCBDCBC;11111;9,90018E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
1690;338;21979;3106200;31;27;32.9;38.8;25;40.9;CABCDBCA;ECAACDAECAAEBDBCBEABCDBBCEB;10100000;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
1691;338;21979;3106200;31;22;64.3;68.7;37.5;77.3;CAABCDBE;EDCCEEADBABEDBDBDEAEBCDDCCC;10011000;9,90118E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Indigena;Pais e/ou parentes;Quatro;3 a 4,5 S.M;Desempregado;Até 24 Anos
